now,train,to_code,hops,sched_arr,baseline,railcast_arr,lo_arr,hi_arr,act_arr
1087.1711194833106,12925-Slip,KOTA,10,1575.0,1709.3451504011728,1681.3532928217587,1652.9824356591002,1719.0614954926664,1692.9085710093684
1117.1711194833106,12925-Slip,KOTA,10,1575.0,1719.1545465079232,1680.0938133227896,1652.2045328629472,1711.785987929352,1692.9085710093684
1147.1711194833106,12925-Slip,KOTA,9,1575.0,1723.5752426197841,1682.3781048655076,1651.9589354317093,1714.5635180289469,1692.9085710093684
1177.1711194833106,12925-Slip,KOTA,9,1575.0,1713.6250830340157,1682.3172444471675,1645.8304454409163,1709.9745848976133,1692.9085710093684
1207.1711194833106,12925-Slip,KOTA,9,1575.0,1728.541571065218,1681.8778458523798,1648.9837070995209,1706.1517489806197,1692.9085710093684
1237.1711194833106,12925-Slip,KOTA,8,1575.0,1725.9058757172334,1676.831256896817,1649.5767493596218,1702.084849994486,1692.9085710093684
1267.1711194833106,12925-Slip,KOTA,8,1575.0,1719.8533086190773,1676.402029113795,1649.0105832506133,1702.733297741603,1692.9085710093684
1297.1711194833106,12925-Slip,KOTA,8,1575.0,1721.2081048241469,1681.5239283901212,1653.5222034742,1708.918102117039,1692.9085710093684
1327.1711194833106,12925-Slip,KOTA,7,1575.0,1726.5443804861827,1684.2812847984678,1656.9127220185208,1711.9201452029565,1692.9085710093684
1357.1711194833106,12925-Slip,KOTA,7,1575.0,1733.9668412268593,1685.5515447448518,1658.099564805558,1709.6904932829505,1692.9085710093684
1387.1711194833106,12925-Slip,KOTA,6,1575.0,1736.5022767044006,1687.3438782340777,1660.9269989039522,1712.0908937231104,1692.9085710093684
1417.1711194833106,12925-Slip,KOTA,5,1575.0,1746.9243202824741,1688.2127907070262,1663.994749032452,1710.6720327459357,1692.9085710093684
1447.1711194833106,12925-Slip,KOTA,5,1575.0,1725.933238775815,1691.6646854538535,1671.751072336971,1715.1695765741376,1692.9085710093684
1477.1711194833106,12925-Slip,KOTA,5,1575.0,1724.231053300947,1697.982670403646,1681.2722423290973,1718.7890341831805,1692.9085710093684
1507.1711194833106,12925-Slip,KOTA,4,1575.0,1719.6292681861062,1697.1695522736243,1683.1110508157037,1716.537995251889,1692.9085710093684
1537.1711194833106,12925-Slip,KOTA,3,1575.0,1698.3789257344918,1696.3650118422488,1682.079843875798,1715.9679270124443,1692.9085710093684
1567.1711194833106,12925-Slip,KOTA,3,1575.0,1700.981386841082,1694.4296317108146,1683.4813859181088,1711.9216551278892,1692.9085710093684
1597.1711194833106,12925-Slip,KOTA,2,1575.0,1706.047838864914,1692.9884660483167,1682.8229507163358,1707.0242070507488,1692.9085710093684
1627.1711194833106,12925-Slip,KOTA,2,1575.0,1703.1897385931734,1691.242534921943,1681.1752850928704,1706.149695669374,1692.9085710093684
1657.1711194833106,12925-Slip,KOTA,1,1575.0,1706.1655345667039,1691.9728003622276,1683.1552091404349,1704.8911468650172,1692.9085710093684
1687.1711194833106,12925-Slip,KOTA,1,1575.0,1700.6867871458862,1692.4252321953995,1684.490342689347,1701.8083201249456,1692.9085710093684
697.1711194833106,12925-Slip,RMA,16,1508.0,1508.0,1606.9039480946808,1553.030076294372,1640.3422195130274,1637.6479521176752
727.1711194833106,12925-Slip,RMA,15,1508.0,1508.0,1607.764113439478,1554.1021437045752,1638.5403280813207,1637.6479521176752
757.1711194833106,12925-Slip,RMA,14,1508.0,1508.0,1566.2843184248495,1527.9084231306247,1595.437914556009,1637.6479521176752
787.1711194833106,12925-Slip,RMA,14,1508.0,1519.2985354432994,1587.3415488687378,1551.8290511531773,1616.2476778049831,1637.6479521176752
817.1711194833106,12925-Slip,RMA,14,1508.0,1529.955431248674,1596.6690014659957,1564.0861740771238,1627.3099808655752,1637.6479521176752
847.1711194833106,12925-Slip,RMA,13,1508.0,1535.3375862856399,1601.5336086436964,1567.5568603892036,1630.8442318828625,1637.6479521176752
877.1711194833106,12925-Slip,RMA,13,1508.0,1545.0925197596407,1634.2643446348134,1592.16198082016,1661.2115113991442,1637.6479521176752
907.1711194833106,12925-Slip,RMA,12,1508.0,1557.8933910076437,1621.4948495410686,1582.4718625847172,1646.4906592308116,1637.6479521176752
937.1711194833106,12925-Slip,RMA,12,1508.0,1553.5917486272665,1650.7525240803016,1607.3275442745735,1672.5367878504755,1637.6479521176752
967.1711194833106,12925-Slip,RMA,11,1508.0,1580.1029116749523,1625.0995352123869,1592.3162304717262,1650.3032950749275,1637.6479521176752
997.1711194833106,12925-Slip,RMA,11,1508.0,1604.5513941013892,1627.1558988479328,1596.8702092001276,1656.5903641744121,1637.6479521176752
1027.1711194833106,12925-Slip,RMA,10,1508.0,1616.55553904888,1623.1460179726218,1598.3548237704763,1653.320965850222,1637.6479521176752
1057.1711194833106,12925-Slip,RMA,10,1508.0,1629.4378279598366,1623.854384478149,1599.6194916604218,1662.4832638940088,1637.6479521176752
1087.1711194833106,12925-Slip,RMA,9,1508.0,1642.3451504011728,1621.8892033166949,1599.828736446742,1664.0508182668727,1637.6479521176752
1117.1711194833106,12925-Slip,RMA,9,1508.0,1652.1545465079232,1621.5222034997803,1599.5190549463957,1657.517470190215,1637.6479521176752
1147.1711194833106,12925-Slip,RMA,8,1508.0,1656.5752426197841,1624.1939103195368,1600.0615030606732,1661.8571659978195,1637.6479521176752
1177.1711194833106,12925-Slip,RMA,8,1508.0,1646.6250830340157,1622.7048951888382,1592.266230466023,1656.5077924476655,1637.6479521176752
1207.1711194833106,12925-Slip,RMA,8,1508.0,1661.541571065218,1624.1321364498567,1595.7200628281648,1655.0697289173454,1637.6479521176752
1237.1711194833106,12925-Slip,RMA,7,1508.0,1658.9058757172334,1622.1569039795024,1597.125721649709,1651.5471786401922,1637.6479521176752
1267.1711194833106,12925-Slip,RMA,7,1508.0,1652.8533086190773,1621.9576359055427,1598.7028543683841,1651.3294288812344,1637.6479521176752
1297.1711194833106,12925-Slip,RMA,7,1508.0,1654.2081048241469,1627.7566962573842,1604.0012802148353,1655.3624938503244,1637.6479521176752
1327.1711194833106,12925-Slip,RMA,6,1508.0,1659.5443804861827,1630.3535385284667,1607.1464036120233,1658.693271174633,1637.6479521176752
1357.1711194833106,12925-Slip,RMA,6,1508.0,1666.9668412268593,1631.1810026492199,1609.6890098701172,1655.9242389968106,1637.6479521176752
1387.1711194833106,12925-Slip,RMA,5,1508.0,1669.5022767044006,1632.295298360715,1612.565314051821,1658.4192792507586,1637.6479521176752
1417.1711194833106,12925-Slip,RMA,4,1508.0,1679.9243202824741,1633.7176086284305,1615.3315296905657,1657.4956110630492,1637.6479521176752
1447.1711194833106,12925-Slip,RMA,4,1508.0,1658.933238775815,1635.650847052693,1620.6529873436803,1660.5066513552383,1637.6479521176752
1477.1711194833106,12925-Slip,RMA,4,1508.0,1657.231053300947,1640.0252981230606,1628.0005791103645,1663.4572473976625,1637.6479521176752
1507.1711194833106,12925-Slip,RMA,3,1508.0,1652.6292681861062,1639.506855904387,1628.7930425391874,1659.568962958581,1637.6479521176752
1537.1711194833106,12925-Slip,RMA,2,1508.0,1631.3789257344918,1639.1279944848097,1626.5678523366562,1654.3329395764777,1637.6479521176752
1567.1711194833106,12925-Slip,RMA,2,1508.0,1633.981386841082,1637.3500357010516,1625.9827900970358,1650.1157023634087,1637.6479521176752
1597.1711194833106,12925-Slip,RMA,1,1508.0,1639.047838864914,1635.6773985268296,1626.664440418107,1647.079774360153,1637.6479521176752
1627.1711194833106,12925-Slip,RMA,1,1508.0,1636.1897385931734,1634.896464542633,1625.9817322051263,1644.4263395343942,1637.6479521176752
697.1711194833106,12925-Slip,SGZ,15,1464.0,1464.0,1563.4327899040481,1501.6569549285366,1590.847666018724,1593.5116426760667
727.1711194833106,12925-Slip,SGZ,14,1464.0,1464.0,1564.668798993965,1512.348444194963,1590.712049125039,1593.5116426760667
757.1711194833106,12925-Slip,SGZ,13,1464.0,1464.0,1520.8180369364482,1487.8673731818512,1546.3953374104776,1593.5116426760667
787.1711194833106,12925-Slip,SGZ,13,1464.0,1475.2985354432994,1542.190308797663,1509.2583294712197,1567.312958099601,1593.5116426760667
817.1711194833106,12925-Slip,SGZ,13,1464.0,1485.955431248674,1550.983779324848,1521.1025456007128,1576.8030050404816,1593.5116426760667
847.1711194833106,12925-Slip,SGZ,12,1464.0,1491.3375862856399,1554.8449465775684,1521.9415949389486,1581.2198005016985,1593.5116426760667
877.1711194833106,12925-Slip,SGZ,12,1464.0,1501.0925197596407,1588.9497036726198,1550.36688430308,1614.4996076773762,1593.5116426760667
907.1711194833106,12925-Slip,SGZ,11,1464.0,1513.8933910076437,1574.3585137060822,1539.0886072526291,1597.5443126426794,1593.5116426760667
937.1711194833106,12925-Slip,SGZ,11,1464.0,1509.5917486272665,1604.8690755055031,1562.1679284873326,1625.6237818065254,1593.5116426760667
967.1711194833106,12925-Slip,SGZ,10,1464.0,1536.1029116749523,1578.9822622138824,1546.106020718691,1602.801942584148,1593.5116426760667
997.1711194833106,12925-Slip,SGZ,10,1464.0,1560.5513941013892,1580.3084134440892,1549.7033103810081,1611.3177682331798,1593.5116426760667
1027.1711194833106,12925-Slip,SGZ,9,1464.0,1572.55553904888,1577.4227005191124,1551.3674238904593,1610.363180960073,1593.5116426760667
1057.1711194833106,12925-Slip,SGZ,9,1464.0,1585.4378279598366,1577.8422559200533,1552.5200854523448,1616.8549887019155,1593.5116426760667
1087.1711194833106,12925-Slip,SGZ,8,1464.0,1598.3451504011728,1577.4730512072142,1554.6681855483837,1618.1946563313104,1593.5116426760667
1117.1711194833106,12925-Slip,SGZ,8,1464.0,1608.1545465079232,1578.533858212672,1553.9059950024796,1612.9051730328447,1593.5116426760667
1147.1711194833106,12925-Slip,SGZ,7,1464.0,1612.5752426197841,1582.2304878422406,1554.2204815842463,1617.4427942100872,1593.5116426760667
1177.1711194833106,12925-Slip,SGZ,7,1464.0,1602.6250830340157,1578.2580068280995,1546.7813605213487,1611.641514529343,1593.5116426760667
1207.1711194833106,12925-Slip,SGZ,7,1464.0,1617.541571065218,1579.6613510121024,1550.5943856140384,1611.1466855807266,1593.5116426760667
1237.1711194833106,12925-Slip,SGZ,6,1464.0,1614.9058757172334,1577.2750798498842,1551.695536109336,1606.7058386663537,1593.5116426760667
1267.1711194833106,12925-Slip,SGZ,6,1464.0,1608.8533086190773,1577.4241194993579,1554.112875350008,1606.7197997164633,1593.5116426760667
1297.1711194833106,12925-Slip,SGZ,6,1464.0,1610.2081048241469,1583.287320115608,1561.5044745930127,1610.2858615377359,1593.5116426760667
1327.1711194833106,12925-Slip,SGZ,5,1464.0,1615.5443804861827,1586.0078564251492,1564.7865076150886,1614.9768354930115,1593.5116426760667
1357.1711194833106,12925-Slip,SGZ,5,1464.0,1622.9668412268593,1586.3814248935314,1567.0454266758425,1612.3086035934994,1593.5116426760667
1387.1711194833106,12925-Slip,SGZ,4,1464.0,1625.5022767044006,1588.1154565027332,1569.7739177959547,1611.348702865105,1593.5116426760667
1417.1711194833106,12925-Slip,SGZ,3,1464.0,1635.9243202824741,1588.0348963935135,1572.1064190454317,1608.0433646253882,1593.5116426760667
1447.1711194833106,12925-Slip,SGZ,3,1464.0,1614.933238775815,1589.6347543310446,1576.2449641768294,1610.2094641877159,1593.5116426760667
1477.1711194833106,12925-Slip,SGZ,3,1464.0,1613.231053300947,1594.0114908260102,1582.3058959472824,1612.1895142042417,1593.5116426760667
1507.1711194833106,12925-Slip,SGZ,2,1464.0,1608.6292681861062,1594.2315705541505,1583.3149356869035,1609.5298427413609,1593.5116426760667
1537.1711194833106,12925-Slip,SGZ,1,1464.0,1587.3789257344918,1593.9786828671063,1581.9468912708733,1606.7761904649565,1593.5116426760667
1567.1711194833106,12925-Slip,SGZ,1,1464.0,1589.981386841082,1592.8457284965684,1582.7504176111574,1604.8485196904978,1593.5116426760667
697.1711194833106,12925-Slip,NAD,14,1403.0,1403.0,1497.1265779934213,1443.9487511615353,1525.2620486352955,1528.9975695875062
727.1711194833106,12925-Slip,NAD,13,1403.0,1403.0,1498.9994421182073,1455.108157651339,1524.771640199963,1528.9975695875062
757.1711194833106,12925-Slip,NAD,12,1403.0,1403.0,1454.0751144790145,1426.0645526199387,1478.7838248086914,1528.9975695875062
787.1711194833106,12925-Slip,NAD,12,1403.0,1414.2985354432994,1476.309394394139,1449.2306333033455,1498.7008140903806,1528.9975695875062
817.1711194833106,12925-Slip,NAD,12,1403.0,1424.955431248674,1485.492634807052,1458.842552478941,1509.5427938734288,1528.9975695875062
847.1711194833106,12925-Slip,NAD,11,1403.0,1430.3375862856399,1489.7600811200837,1460.1261362686187,1514.4249726067783,1528.9975695875062
877.1711194833106,12925-Slip,NAD,11,1403.0,1440.0925197596407,1523.3313566313445,1487.855261541266,1548.6195709795043,1528.9975695875062
907.1711194833106,12925-Slip,NAD,10,1403.0,1452.8933910076437,1508.6062234818978,1477.6404852450892,1533.4840809484558,1528.9975695875062
937.1711194833106,12925-Slip,NAD,10,1403.0,1448.5917486272665,1538.5691769122254,1503.419287229572,1562.2021845722147,1528.9975695875062
967.1711194833106,12925-Slip,NAD,9,1403.0,1475.1029116749523,1512.8407993044575,1487.2121218580223,1539.1437110537513,1528.9975695875062
997.1711194833106,12925-Slip,NAD,9,1403.0,1499.5513941013892,1515.5674268950572,1490.5785389369194,1546.7656194413807,1528.9975695875062
1027.1711194833106,12925-Slip,NAD,8,1403.0,1511.55553904888,1512.4807047622178,1488.4699592937154,1543.968523674825,1528.9975695875062
1057.1711194833106,12925-Slip,NAD,8,1403.0,1524.4378279598366,1512.6366269855152,1487.8969924138914,1550.1889015816942,1528.9975695875062
1087.1711194833106,12925-Slip,NAD,7,1403.0,1537.3451504011728,1514.1068042472832,1490.210566154407,1552.4899558000743,1528.9975695875062
1117.1711194833106,12925-Slip,NAD,7,1403.0,1547.1545465079232,1514.5491569076667,1489.4595480678656,1547.6785218674847,1528.9975695875062
1147.1711194833106,12925-Slip,NAD,6,1403.0,1551.5752426197841,1517.7152609663171,1488.9608444297328,1552.5508909585674,1528.9975695875062
1177.1711194833106,12925-Slip,NAD,6,1403.0,1541.6250830340157,1513.2648659268755,1481.991886335693,1545.622726176314,1528.9975695875062
1207.1711194833106,12925-Slip,NAD,6,1403.0,1556.541571065218,1515.8941142632345,1487.2150019453097,1546.906488381512,1528.9975695875062
1237.1711194833106,12925-Slip,NAD,5,1403.0,1553.9058757172334,1513.5624748311652,1490.1236926017093,1544.504423516733,1528.9975695875062
1267.1711194833106,12925-Slip,NAD,5,1403.0,1547.8533086190773,1514.1675330759613,1493.018513303081,1545.0416729570843,1528.9975695875062
1297.1711194833106,12925-Slip,NAD,5,1403.0,1549.2081048241469,1519.1372958039774,1499.6176843819471,1545.8727454187374,1528.9975695875062
1327.1711194833106,12925-Slip,NAD,4,1403.0,1554.5443804861827,1521.4318785448208,1502.2120511620396,1545.867252582254,1528.9975695875062
1357.1711194833106,12925-Slip,NAD,4,1403.0,1561.9668412268593,1520.4999200770953,1505.138741912344,1540.7482184792416,1528.9975695875062
1387.1711194833106,12925-Slip,NAD,3,1403.0,1564.5022767044006,1521.2456968990045,1506.7428631415223,1536.8936406277016,1528.9975695875062
1417.1711194833106,12925-Slip,NAD,2,1403.0,1574.9243202824741,1520.5347477000878,1506.9829170961377,1533.906431219345,1528.9975695875062
1447.1711194833106,12925-Slip,NAD,2,1403.0,1553.933238775815,1523.0798060222614,1510.6217442367501,1539.7577961421512,1528.9975695875062
1477.1711194833106,12925-Slip,NAD,2,1403.0,1552.231053300947,1528.6522748342873,1518.1594690649472,1544.6466344617563,1528.9975695875062
1507.1711194833106,12925-Slip,NAD,1,1403.0,1547.6292681861062,1528.7567610246997,1519.7084987064886,1541.754708049663,1528.9975695875062
697.1711194833106,12925-Slip,RTM,13,1320.0,1320.0,1442.3254016771427,1415.403217454042,1463.4507695898692,1469.8969524419606
727.1711194833106,12925-Slip,RTM,12,1320.0,1320.0,1442.6468352373718,1422.7189537903823,1461.882371482949,1469.8969524419606
757.1711194833106,12925-Slip,RTM,11,1320.0,1320.0,1397.2498922203358,1383.374657987077,1417.9582970379943,1469.8969524419606
787.1711194833106,12925-Slip,RTM,11,1320.0,1331.2985354432994,1415.5300564613644,1397.1165215669248,1434.3856206796918,1469.8969524419606
817.1711194833106,12925-Slip,RTM,11,1320.0,1341.955431248674,1425.8617137716992,1406.5474439202053,1446.276425338609,1469.8969524419606
847.1711194833106,12925-Slip,RTM,10,1320.0,1347.3375862856399,1430.394664559688,1407.3551849897544,1451.702728598394,1469.8969524419606
877.1711194833106,12925-Slip,RTM,10,1320.0,1357.0925197596407,1448.7190859643206,1425.302000863012,1471.470618904533,1469.8969524419606
907.1711194833106,12925-Slip,RTM,9,1320.0,1369.8933910076437,1436.2482321886225,1416.770991862269,1460.5410435813283,1469.8969524419606
937.1711194833106,12925-Slip,RTM,9,1320.0,1365.5917486272665,1457.972557691743,1429.3429349293433,1481.7711188815233,1469.8969524419606
967.1711194833106,12925-Slip,RTM,8,1320.0,1392.1029116749523,1441.9639255392149,1421.0115447122735,1468.0615593108637,1469.8969524419606
997.1711194833106,12925-Slip,RTM,8,1320.0,1416.5513941013892,1448.6910762782236,1429.7413619684366,1476.7675528530726,1469.8969524419606
1027.1711194833106,12925-Slip,RTM,7,1320.0,1428.55553904888,1450.2088560444693,1430.8213066718777,1477.9932967557447,1469.8969524419606
1057.1711194833106,12925-Slip,RTM,7,1320.0,1441.4378279598366,1450.1682485261845,1430.173424464038,1481.9032656951968,1469.8969524419606
1087.1711194833106,12925-Slip,RTM,6,1320.0,1454.3451504011728,1453.7097154318722,1432.5518167807013,1488.78764126428,1469.8969524419606
1117.1711194833106,12925-Slip,RTM,6,1320.0,1464.1545465079232,1455.7880995592018,1433.1533073944618,1487.0267066795818,1469.8969524419606
1147.1711194833106,12925-Slip,RTM,5,1320.0,1468.5752426197841,1459.8057071541152,1434.578170288004,1493.8835718764471,1469.8969524419606
1177.1711194833106,12925-Slip,RTM,5,1320.0,1458.6250830340157,1451.5004312381739,1424.6403204671606,1483.6754689660129,1469.8969524419606
1207.1711194833106,12925-Slip,RTM,5,1320.0,1473.541571065218,1454.2617026388987,1428.692338193207,1484.818928909064,1469.8969524419606
1237.1711194833106,12925-Slip,RTM,4,1320.0,1470.9058757172334,1452.6967086725854,1432.535971712823,1480.1778036018754,1469.8969524419606
1267.1711194833106,12925-Slip,RTM,4,1320.0,1464.8533086190773,1452.4921738085359,1436.4422820293357,1477.934615487929,1469.8969524419606
1297.1711194833106,12925-Slip,RTM,4,1320.0,1466.2081048241469,1456.421872833539,1443.7371962240977,1480.4043134297747,1469.8969524419606
1327.1711194833106,12925-Slip,RTM,3,1320.0,1471.5443804861827,1457.7504203119638,1447.5371015617302,1477.6934036918956,1469.8969524419606
1357.1711194833106,12925-Slip,RTM,3,1320.0,1478.9668412268593,1459.0748315878152,1450.1642829614088,1474.940173195224,1469.8969524419606
1387.1711194833106,12925-Slip,RTM,2,1320.0,1481.5022767044006,1458.9520242059573,1451.1181678783753,1472.5071945246025,1469.8969524419606
1417.1711194833106,12925-Slip,RTM,1,1320.0,1491.9243202824741,1460.9496780516251,1453.3748702112916,1473.9139388187477,1469.8969524419606
1447.1711194833106,12925-Slip,RTM,1,1320.0,1470.933238775815,1464.5391917596723,1456.8553368192238,1477.3219233770456,1469.8969524419606
1477.1711194833106,12925-Slip,RTM,1,1320.0,1469.231053300947,1470.8709564412834,1463.094943386924,1481.3289288100077,1469.8969524419606
697.1711194833106,12925-Slip,MGN,12,1235.0,1235.0,1372.3148603446446,1358.5028938509283,1393.3208862600961,1397.8447123034498
727.1711194833106,12925-Slip,MGN,11,1235.0,1235.0,1373.9655183315363,1360.529436943585,1392.3372757603431,1397.8447123034498
757.1711194833106,12925-Slip,MGN,10,1235.0,1235.0,1313.0914679430193,1301.4069234482413,1332.3484519160902,1397.8447123034498
787.1711194833106,12925-Slip,MGN,10,1235.0,1246.2985354432994,1337.371325105561,1323.4050455753897,1356.5299023299456,1397.8447123034498
817.1711194833106,12925-Slip,MGN,10,1235.0,1256.955431248674,1350.626037085579,1337.6703909636549,1370.3214724560207,1397.8447123034498
847.1711194833106,12925-Slip,MGN,9,1235.0,1262.3375862856399,1357.2727127736891,1340.4372082074315,1378.2261131052737,1397.8447123034498
877.1711194833106,12925-Slip,MGN,9,1235.0,1272.0925197596407,1376.8712333690928,1359.3734967029172,1400.331595646076,1397.8447123034498
907.1711194833106,12925-Slip,MGN,8,1235.0,1284.8933910076437,1366.3665731816322,1350.3160645945227,1389.3170171063673,1397.8447123034498
937.1711194833106,12925-Slip,MGN,8,1235.0,1280.5917486272665,1387.572645287752,1367.979925919484,1410.5102407389186,1397.8447123034498
967.1711194833106,12925-Slip,MGN,7,1235.0,1307.1029116749523,1372.839482579555,1356.2213237912806,1396.274592735933,1397.8447123034498
997.1711194833106,12925-Slip,MGN,7,1235.0,1331.5513941013892,1379.97501865795,1365.6996083098447,1403.3621930525787,1397.8447123034498
1027.1711194833106,12925-Slip,MGN,6,1235.0,1343.55553904888,1381.4006880978986,1365.9004723907378,1406.0825094153352,1397.8447123034498
1057.1711194833106,12925-Slip,MGN,6,1235.0,1356.4378279598366,1382.2865646499604,1365.9327333347935,1405.6230147417546,1397.8447123034498
1087.1711194833106,12925-Slip,MGN,5,1235.0,1369.3451504011728,1386.5337000324557,1367.7479061191893,1412.5341445415204,1397.8447123034498
1117.1711194833106,12925-Slip,MGN,5,1235.0,1379.1545465079232,1388.3348214952216,1368.4361273878826,1411.7492247752573,1397.8447123034498
1147.1711194833106,12925-Slip,MGN,4,1235.0,1383.5752426197841,1392.3534311324752,1370.618627089245,1420.4801286952984,1397.8447123034498
1177.1711194833106,12925-Slip,MGN,4,1235.0,1373.6250830340157,1382.6037575176488,1361.9859145072226,1407.0316712557637,1397.8447123034498
1207.1711194833106,12925-Slip,MGN,4,1235.0,1388.541571065218,1384.5001005256818,1365.1483084607225,1407.4751467115518,1397.8447123034498
1237.1711194833106,12925-Slip,MGN,3,1235.0,1385.9058757172334,1381.8329586338587,1368.4531464180031,1401.4504277725453,1397.8447123034498
1267.1711194833106,12925-Slip,MGN,3,1235.0,1379.8533086190773,1381.435836947428,1369.7712323425626,1397.839189506397,1397.8447123034498
1297.1711194833106,12925-Slip,MGN,3,1235.0,1381.2081048241469,1386.30467219004,1375.6900128254124,1400.994890191444,1397.8447123034498
1327.1711194833106,12925-Slip,MGN,2,1235.0,1386.5443804861827,1388.4922278972422,1378.8029559091892,1401.644861444782,1397.8447123034498
1357.1711194833106,12925-Slip,MGN,2,1235.0,1393.9668412268593,1389.7628311490248,1381.2885055290562,1401.354377883045,1397.8447123034498
1387.1711194833106,12925-Slip,MGN,1,1235.0,1396.5022767044006,1390.3380453280847,1382.4711988317606,1398.6413578065028,1397.8447123034498
697.1711194833106,12925-Slip,DHD,11,1208.0,1208.0,1348.5331368165075,1336.4986837654503,1368.1803300807287,1367.071074008748
727.1711194833106,12925-Slip,DHD,10,1208.0,1208.0,1349.0800389182264,1338.190684717782,1367.276577132052,1367.071074008748
757.1711194833106,12925-Slip,DHD,9,1208.0,1208.0,1288.289762386462,1278.4958302472974,1307.1890732140864,1367.071074008748
787.1711194833106,12925-Slip,DHD,9,1208.0,1219.2985354432994,1311.6773877257067,1297.9743150975653,1330.2777568093506,1367.071074008748
817.1711194833106,12925-Slip,DHD,9,1208.0,1229.955431248674,1324.4206566577354,1310.3502574743852,1344.2317102788381,1367.071074008748
847.1711194833106,12925-Slip,DHD,8,1208.0,1235.3375862856399,1330.3018112267464,1315.267858768159,1351.3330268913203,1367.071074008748
877.1711194833106,12925-Slip,DHD,8,1208.0,1245.0925197596407,1350.7061026563952,1334.6561983570973,1373.5508213779635,1367.071074008748
907.1711194833106,12925-Slip,DHD,7,1208.0,1257.8933910076437,1340.4864123809757,1325.0258627416592,1362.5321326166052,1367.071074008748
937.1711194833106,12925-Slip,DHD,7,1208.0,1253.5917486272665,1362.1640965948277,1342.6558674939438,1384.2852098020446,1367.071074008748
967.1711194833106,12925-Slip,DHD,6,1208.0,1280.1029116749523,1347.280372194089,1331.6150549981205,1370.8410980545923,1367.071074008748
997.1711194833106,12925-Slip,DHD,6,1208.0,1304.5513941013892,1354.6928948715722,1340.0653482354296,1377.4941618512503,1367.071074008748
1027.1711194833106,12925-Slip,DHD,5,1208.0,1316.55553904888,1356.6815361154481,1340.0728653821498,1380.2790271551664,1367.071074008748
1057.1711194833106,12925-Slip,DHD,5,1208.0,1329.4378279598366,1356.3016132571925,1340.304116952168,1379.5937986046265,1367.071074008748
1087.1711194833106,12925-Slip,DHD,4,1208.0,1342.3451504011728,1360.7809933948404,1341.8912073140425,1386.7245478136438,1367.071074008748
1117.1711194833106,12925-Slip,DHD,4,1208.0,1352.1545465079232,1362.729027169172,1343.5293478452836,1386.6760398069823,1367.071074008748
1147.1711194833106,12925-Slip,DHD,3,1208.0,1356.5752426197841,1366.619291178569,1345.9039030894894,1395.0601575499504,1367.071074008748
1177.1711194833106,12925-Slip,DHD,3,1208.0,1346.6250830340157,1356.5494734404022,1336.6812250867542,1381.134845590358,1367.071074008748
1207.1711194833106,12925-Slip,DHD,3,1208.0,1361.541571065218,1357.807260851794,1339.7290211027973,1379.7944979405997,1367.071074008748
1237.1711194833106,12925-Slip,DHD,2,1208.0,1358.9058757172334,1355.7564465333166,1342.4675531419966,1372.9796590772412,1367.071074008748
1267.1711194833106,12925-Slip,DHD,2,1208.0,1352.8533086190773,1355.779922118952,1343.6519720601427,1369.899357117333,1367.071074008748
1297.1711194833106,12925-Slip,DHD,2,1208.0,1354.2081048241469,1360.3520770524874,1349.5760108244067,1373.9807390486242,1367.071074008748
1327.1711194833106,12925-Slip,DHD,1,1208.0,1359.5443804861827,1363.2441502729007,1353.5485501802145,1374.5865723347374,1367.071074008748
1357.1711194833106,12925-Slip,DHD,1,1208.0,1366.9668412268593,1365.7343629353168,1356.5768266630753,1372.8183670076196,1367.071074008748
697.1711194833106,12925-Slip,GDA,10,1150.0,1150.0,1282.1030323639998,1272.2681816107292,1297.119549618636,1294.6599492577873
727.1711194833106,12925-Slip,GDA,9,1150.0,1150.0,1281.3620253021363,1270.9312050174044,1298.9002330603892,1294.6599492577873
757.1711194833106,12925-Slip,GDA,8,1150.0,1150.0,1222.2161118959389,1213.086477146414,1241.144934581111,1294.6599492577873
787.1711194833106,12925-Slip,GDA,8,1150.0,1161.2985354432994,1246.1985778536482,1231.7673317417928,1264.694751682639,1294.6599492577873
817.1711194833106,12925-Slip,GDA,8,1150.0,1171.955431248674,1257.7136487300463,1246.1868211403503,1275.893474230411,1294.6599492577873
847.1711194833106,12925-Slip,GDA,7,1150.0,1177.3375862856399,1264.2601265336152,1249.9646223001569,1284.0043857960804,1294.6599492577873
877.1711194833106,12925-Slip,GDA,7,1150.0,1187.0925197596407,1284.4813124962038,1268.6027084398047,1306.678085943617,1294.6599492577873
907.1711194833106,12925-Slip,GDA,6,1150.0,1199.8933910076437,1274.7256898553871,1259.388772359056,1296.741359735896,1294.6599492577873
937.1711194833106,12925-Slip,GDA,6,1150.0,1195.5917486272665,1294.8763621542053,1276.4590892486033,1317.7814472813202,1294.6599492577873
967.1711194833106,12925-Slip,GDA,5,1150.0,1222.1029116749523,1281.4367317926985,1266.3822194094723,1304.993519851133,1294.6599492577873
997.1711194833106,12925-Slip,GDA,5,1150.0,1246.5513941013892,1289.2955853864346,1277.501817826926,1311.2755306087497,1294.6599492577873
1027.1711194833106,12925-Slip,GDA,4,1150.0,1258.55553904888,1292.0735167435091,1276.1946477271338,1312.1819574032643,1294.6599492577873
